Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
1736145776000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145776999,0.00000000,0,0.00000000,0.00000000,0
1736145777000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145777999,0.00000000,0,0.00000000,0.00000000,0
1736145778000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145778999,0.00000000,0,0.00000000,0.00000000,0
1736145779000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145779999,0.00000000,0,0.00000000,0.00000000,0
1736145780000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145780999,0.00000000,0,0.00000000,0.00000000,0
1736145781000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145781999,0.00000000,0,0.00000000,0.00000000,0
1736145782000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145782999,0.00000000,0,0.00000000,0.00000000,0
1736145783000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145783999,0.00000000,0,0.00000000,0.00000000,0
1736145784000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145784999,0.00000000,0,0.00000000,0.00000000,0
1736145785000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145785999,0.00000000,0,0.00000000,0.00000000,0
1736145786000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145786999,0.00000000,0,0.00000000,0.00000000,0
1736145787000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145787999,0.00000000,0,0.00000000,0.00000000,0
1736145788000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145788999,0.00000000,0,0.00000000,0.00000000,0
1736145789000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145789999,0.00000000,0,0.00000000,0.00000000,0
1736145790000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145790999,0.00000000,0,0.00000000,0.00000000,0
1736145791000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145791999,0.00000000,0,0.00000000,0.00000000,0
1736145792000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145792999,0.00000000,0,0.00000000,0.00000000,0
1736145793000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145793999,0.00000000,0,0.00000000,0.00000000,0
1736145794000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145794999,0.00000000,0,0.00000000,0.00000000,0
1736145795000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145795999,0.00000000,0,0.00000000,0.00000000,0
1736145796000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145796999,0.00000000,0,0.00000000,0.00000000,0
1736145797000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145797999,0.00000000,0,0.00000000,0.00000000,0
1736145798000,0.00000676,0.00000676,0.00000676,0.00000676,0.00000000,1736145798999,0.00000000,0,0.00000000,0.00000000,0
