Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
1736145803000,1.00030000,1.00030000,1.00030000,1.00030000,43.00000000,1736145803999,43.01290000,1,43.00000000,43.01290000,0
1736145804000,1.00030000,1.00030000,1.00020000,1.00030000,1522.00000000,1736145804999,1522.44660000,3,1422.00000000,1422.42660000,0
1736145805000,1.00030000,1.00030000,1.00030000,1.00030000,214.00000000,1736145805999,214.06420000,1,214.00000000,214.06420000,0
1736145806000,1.00020000,1.00020000,1.00020000,1.00020000,8.00000000,1736145806999,8.00160000,1,0.00000000,0.00000000,0
1736145807000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145807999,0.00000000,0,0.00000000,0.00000000,0
1736145808000,1.00030000,1.00030000,1.00030000,1.00030000,3199.00000000,1736145808999,3199.95970000,1,3199.00000000,3199.95970000,0
1736145809000,1.00030000,1.00030000,1.00030000,1.00030000,181.00000000,1736145809999,181.05430000,1,181.00000000,181.05430000,0
1736145810000,1.00030000,1.00030000,1.00030000,1.00030000,166032.00000000,1736145810999,166081.80960000,2,166032.00000000,166081.80960000,0
1736145811000,1.00020000,1.00020000,1.00020000,1.00020000,258.00000000,1736145811999,258.05160000,1,0.00000000,0.00000000,0
1736145812000,1.00030000,1.00030000,1.00020000,1.00020000,149.00000000,1736145812999,149.03850000,2,87.00000000,87.02610000,0
1736145813000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145813999,0.00000000,0,0.00000000,0.00000000,0
1736145814000,1.00030000,1.00030000,1.00020000,1.00020000,509.00000000,1736145814999,509.14400000,3,422.00000000,422.12660000,0
1736145815000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145815999,0.00000000,0,0.00000000,0.00000000,0
1736145816000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145816999,0.00000000,0,0.00000000,0.00000000,0
1736145817000,1.00020000,1.00030000,1.00020000,1.00030000,375.00000000,1736145817999,375.08370000,2,87.00000000,87.02610000,0
1736145818000,1.00030000,1.00030000,1.00030000,1.00030000,0.00000000,1736145818999,0.00000000,0,0.00000000,0.00000000,0
1736145819000,1.00020000,1.00020000,1.00020000,1.00020000,224.00000000,1736145819999,224.04480000,2,0.00000000,0.00000000,0
1736145820000,1.00020000,1.00020000,1.00020000,1.00020000,87.00000000,1736145820999,87.01740000,1,0.00000000,0.00000000,0
1736145821000,1.00030000,1.00030000,1.00030000,1.00030000,13259.00000000,1736145821999,13262.97770000,1,13259.00000000,13262.97770000,0
1736145822000,1.00030000,1.00030000,1.00030000,1.00030000,1527.00000000,1736145822999,1527.45810000,1,1527.00000000,1527.45810000,0
