Tx hash,From,To,Amount,Binance amount,Profit,Profit percentage
0x0db4b01cc4dabbf2c98c10ad2c69f0ee64a0514502d7ad7848e08e0c15f2d956,USDC,AAVE,1.369719294,1.3697165896583183,0.000919367998111742,1.9743804682818222e-06
0x0dcd1ca1b2635d2577d180c1556029a532a1c733f3d8cc9c0e0a9a2fa8dac609,POL,USDC,211.067732,211.2900661463,-0.2223786131292597,-0.0010522697557681327
0x0dfaffedfa9fe141a0733a9c7ec2ea491d4f736446486a8877c56aaf4a246b51,ETH,POL,1420.17,1418.2840813464236,0.9789803730715518,0.0013297185510156172
0x0e404469550dfc3b9e854daf7d2cf4053c4624871ea1318a96a0447c16dd4b00,POL,USDC,672.867582,672.8939760000001,-0.02639927880009575,-3.922460438269063e-05
0x0e4a26b333274f1002b010c265f35de3e6ab19a928027f26a5da98736d7ce0fb,POL,USDC,233.854313,233.9461518219,-0.09187555742877214,-0.0003925639348405601
0x0e5e57be49d3deb1e5ac82cc56c2bc8c446d20a3f5a42ef1e0ba856d4e1d5844,USDC,POL,41.30803869,41.30499040307102,0.001589071976077195,7.379948280421848e-05
0x0e7240e456185c85c5e1c02dff5d9b1fee76caa413990446475de13f6bb480df,ETH,USDC,721.784894,721.960903356,-0.17604455787120865,-0.0002437934730008755
0x0e9fe94adacfa77629830a97ff6d5494473f72403663f553878ed10a59e70c50,POL,ETH,0.06921653978,0.0692355743812,-0.06935466327830894,-0.0002749251576247812
0x0f22cdace11f1168349aa4bfadfa3fd7fc84d1885d26b6ff0eed14e6908c48c2,AAVE,USDC,80.534562,80.682973522,-0.1484560454566035,-0.0018394404112973828
0x0f4193ce36826bc595f331e66ca8d344030ad579519fee85d7cfc22ed5e1e7f7,BTC,USDC,36.763972,36.8488224,-0.08487585512000055,-0.002302662459031541
0x0f727111836873c78d6789929c57b81fd545f18c64fc344b15f60b3615a15b61,USDT,ETH,0.1002200068,0.10022372591382166,-0.013564798224015788,-3.710811774107856e-05
0x0fad91fa40e38d458eea252aab5ee8665dae018167496219776f1fe7450b437c,BTC,USDC,1590.6,1594.9474664661,-4.348770706039889,-0.0027257740819092127
0x0fe321b29f3449a77397e41ab48648cafb8aaa2e3bb0a1e992545a9b7a7aecbb,USDT,ETH,0.1178742162,0.11787865436663117,-0.016217904121928424,-3.765029941179109e-05
0x10776d746499ace62345c50e2939007b410ac1c30cb28e395e4b7cc89da8c1e7,POL,USDT,238.170878,238.17932960619999,-0.008451606199997741,-3.548421357122562e-05
0x10d156d463671d2b184f7c1dc0bc81139c4f1b34bf761bbbf3db3bf7a5bb5884,ETH,USDC,32.566029,32.558639600716,0.007390877163858086,0.00022695663500138332
0x10dd807be1d2d4364868a29ac9d80baf8692df02f104a0724ee5b71a04fab6ff,DAI,POL,70.24446757,70.25943142808764,-0.007781206205572744,-0.00021298006237007185
0x1150a094a9f2a6535185fd7e52c32785cf158a0e7e2d8837eef0c3211c0a14ec,ETH,AAVE,0.2783687315,0.2788666164280332,-0.16889750413668694,-0.0017853873454287885
0x118d96428a522ae2d10530662d1e1acd1f4e103b866de40b3a06ae5c92eaf6df,POL,BTC,0.00040723,0.00040652270241599997,0.07042484241154254,0.001739872287074051
0x11d855e4b7775a2d371dfe7400f7e5691e96d19e29a560cd43442fa31da5866c,POL,USDT,213.623334,213.602575392,0.020758607999994183,9.71833226350306e-05
0x11deced3b281275e4ecd46217ba7460c05e30bd2f3b48e1a68fd11fcb9a2bdde,ETH,USDC,770.675047,770.6917823058,-0.016740326391751704,-2.171465452757528e-05
0x1317ca23df0a4a0f0ec796b6862f04b2fed995b2d0512c14cb674612542fc79d,USDC,POL,560.2127552,560.4838087895142,-0.14070391831686335,-0.0004836064579629515
0x13602775cbea4c8428a3ecfd02111cd288141da013da554d98971db0818e12d4,POL,SAND,141.9955128,141.70343475894845,0.19665614504001086,0.002061192387809138
0x1376887f81002178d82cff7b1610e639d8e023ca9556667103030c9b5c73d6de,DAI,POL,147.1661186,146.76787792552832,0.20664708598335466,0.002713404868289719
0x13c7b8d5a81f2283f7b90fbc8c2ef5225a2393dfc8c7acdd67fa55c7a7964e87,POL,USDT,297.814569,297.728302704,0.08626629600001934,0.0002897483887710362
0x13ea7966179c5520fbf64c4805a05b4c1b621f146732efb995995018e12ce725,POL,ETH,0.06629382878,0.06635132878920001,-0.21077260872367704,-0.000866599211339035
0x14196fb05c64d83d201aa3175a2ed0d5176c808c2e7354280a5f9d6c6d7702a6,USDT,POL,1720.21,1720.1115599153682,0.051179000000111774,5.7228895454152005e-05
0x146ab3544c0b3cd8cdfaafee104aeec481a16e3b319922be5e763069950ea8a0,USDC,POL,653.1598957,653.5870818915802,-0.2224358499557979,-0.0006536025625595824
