Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
1736145776000,3674.98000000,3674.98000000,3674.98000000,3674.98000000,0.00000000,1736145776999,0.00000000,0,0.00000000,0.00000000,0
1736145777000,3674.98000000,3674.98000000,3674.98000000,3674.98000000,0.00000000,1736145777999,0.00000000,0,0.00000000,0.00000000,0
1736145778000,3674.98000000,3674.98000000,3674.98000000,3674.98000000,0.00000000,1736145778999,0.00000000,0,0.00000000,0.00000000,0
1736145779000,3674.98000000,3674.98000000,3674.98000000,3674.98000000,0.00000000,1736145779999,0.00000000,0,0.00000000,0.00000000,0
1736145780000,3674.98000000,3674.98000000,3674.98000000,3674.98000000,0.00000000,1736145780999,0.00000000,0,0.00000000,0.00000000,0
1736145781000,3674.98000000,3674.98000000,3674.98000000,3674.98000000,0.00000000,1736145781999,0.00000000,0,0.00000000,0.00000000,0
1736145782000,3674.98000000,3674.98000000,3674.98000000,3674.98000000,0.00000000,1736145782999,0.00000000,0,0.00000000,0.00000000,0
1736145783000,3674.98000000,3674.98000000,3674.98000000,3674.98000000,0.00000000,1736145783999,0.00000000,0,0.00000000,0.00000000,0
1736145784000,3673.96000000,3673.96000000,3673.96000000,3673.96000000,0.00190000,1736145784999,6.98052400,1,0.00190000,6.98052400,0
1736145785000,3673.77000000,3673.77000000,3673.77000000,3673.77000000,0.18300000,1736145785999,672.29991000,1,0.00000000,0.00000000,0
1736145786000,3673.77000000,3673.77000000,3673.63000000,3673.63000000,1.46760000,1736145786999,5391.49465200,6,0.93000000,3416.47590000,0
1736145787000,3673.63000000,3673.63000000,3673.63000000,3673.63000000,0.00000000,1736145787999,0.00000000,0,0.00000000,0.00000000,0
1736145788000,3673.63000000,3673.63000000,3673.63000000,3673.63000000,0.00000000,1736145788999,0.00000000,0,0.00000000,0.00000000,0
1736145789000,3673.63000000,3673.63000000,3673.63000000,3673.63000000,0.00000000,1736145789999,0.00000000,0,0.00000000,0.00000000,0
